len_src,        len_ht,diff_ht,absdiff_ht,nabsdiff_ht,        len_penmt1,diff_penmt1,absdiff_penmt1,nabsdiff_penmt1,        len_penmt2,diff_penmt2,absdiff_penmt2,nabsdiff_penmt2,        len_pesmt1,diff_pesmt1,absdiff_pesmt1,nabsdiff_pesmt1,        len_pesmt2,diff_pesmt2,absdiff_pesmt2,nabsdiff_pesmt2,        len_pesmt3,diff_pesmt3,absdiff_pesmt3,nabsdiff_pesmt3,        len_nmt1,diff_nmt1,absdiff_nmt1,nabsdiff_nmt1,        len_nmt2,diff_nmt2,absdiff_nmt2,nabsdiff_nmt2,        len_smt1,diff_smt1,absdiff_smt1,nabsdiff_smt1,        len_smt2,diff_smt2,absdiff_smt2,nabsdiff_smt2,        len_smt3,diff_smt3,absdiff_smt3,nabsdiff_smt3        
171,177,6,6,0.03508771929824561,161,-10,10,0.05847953216374269,188,17,17,0.09941520467836257,177,6,6,0.03508771929824561,180,9,9,0.05263157894736842,178,7,7,0.04093567251461988,162,-9,9,0.05263157894736842,169,-2,2,0.011695906432748537,177,6,6,0.03508771929824561,193,22,22,0.1286549707602339,171,0,0,0.0
51,61,10,10,0.19607843137254902,60,9,9,0.17647058823529413,62,11,11,0.21568627450980393,60,9,9,0.17647058823529413,60,9,9,0.17647058823529413,62,11,11,0.21568627450980393,55,4,4,0.0784313725490196,61,10,10,0.19607843137254902,59,8,8,0.1568627450980392,59,8,8,0.1568627450980392,66,15,15,0.29411764705882354
46,49,3,3,0.06521739130434782,44,-2,2,0.043478260869565216,45,-1,1,0.021739130434782608,52,6,6,0.13043478260869565,46,0,0,0.0,53,7,7,0.15217391304347827,36,-10,10,0.21739130434782608,36,-10,10,0.21739130434782608,48,2,2,0.043478260869565216,50,4,4,0.08695652173913043,42,-4,4,0.08695652173913043
54,49,-5,5,0.09259259259259259,62,8,8,0.14814814814814814,61,7,7,0.12962962962962962,62,8,8,0.14814814814814814,66,12,12,0.2222222222222222,61,7,7,0.12962962962962962,57,3,3,0.05555555555555555,57,3,3,0.05555555555555555,58,4,4,0.07407407407407407,57,3,3,0.05555555555555555,57,3,3,0.05555555555555555
31,41,10,10,0.3225806451612903,37,6,6,0.1935483870967742,36,5,5,0.16129032258064516,30,-1,1,0.03225806451612903,37,6,6,0.1935483870967742,39,8,8,0.25806451612903225,39,8,8,0.25806451612903225,38,7,7,0.22580645161290322,31,0,0,0.0,39,8,8,0.25806451612903225,38,7,7,0.22580645161290322
120,142,22,22,0.18333333333333332,137,17,17,0.14166666666666666,152,32,32,0.26666666666666666,151,31,31,0.25833333333333336,149,29,29,0.24166666666666667,170,50,50,0.4166666666666667,133,13,13,0.10833333333333334,134,14,14,0.11666666666666667,130,10,10,0.08333333333333333,126,6,6,0.05,117,-3,3,0.025
92,106,14,14,0.15217391304347827,125,33,33,0.358695652173913,125,33,33,0.358695652173913,84,-8,8,0.08695652173913043,119,27,27,0.29347826086956524,126,34,34,0.3695652173913043,119,27,27,0.29347826086956524,110,18,18,0.1956521739130435,108,16,16,0.17391304347826086,111,19,19,0.20652173913043478,105,13,13,0.14130434782608695
102,123,21,21,0.20588235294117646,105,3,3,0.029411764705882353,100,-2,2,0.0196078431372549,105,3,3,0.029411764705882353,112,10,10,0.09803921568627451,99,-3,3,0.029411764705882353,104,2,2,0.0196078431372549,85,-17,17,0.16666666666666666,101,-1,1,0.00980392156862745,108,6,6,0.058823529411764705,100,-2,2,0.0196078431372549
76,92,16,16,0.21052631578947367,92,16,16,0.21052631578947367,95,19,19,0.25,90,14,14,0.18421052631578946,92,16,16,0.21052631578947367,92,16,16,0.21052631578947367,92,16,16,0.21052631578947367,92,16,16,0.21052631578947367,89,13,13,0.17105263157894737,86,10,10,0.13157894736842105,86,10,10,0.13157894736842105
57,63,6,6,0.10526315789473684,50,-7,7,0.12280701754385964,53,-4,4,0.07017543859649122,60,3,3,0.05263157894736842,64,7,7,0.12280701754385964,64,7,7,0.12280701754385964,69,12,12,0.21052631578947367,51,-6,6,0.10526315789473684,48,-9,9,0.15789473684210525,66,9,9,0.15789473684210525,63,6,6,0.10526315789473684
121,133,12,12,0.09917355371900827,117,-4,4,0.03305785123966942,134,13,13,0.10743801652892562,143,22,22,0.18181818181818182,146,25,25,0.2066115702479339,134,13,13,0.10743801652892562,136,15,15,0.12396694214876033,135,14,14,0.11570247933884298,156,35,35,0.2892561983471074,149,28,28,0.23140495867768596,139,18,18,0.1487603305785124
172,194,22,22,0.12790697674418605,194,22,22,0.12790697674418605,190,18,18,0.10465116279069768,190,18,18,0.10465116279069768,190,18,18,0.10465116279069768,196,24,24,0.13953488372093023,190,18,18,0.10465116279069768,192,20,20,0.11627906976744186,202,30,30,0.1744186046511628,186,14,14,0.08139534883720931,198,26,26,0.1511627906976744
262,279,17,17,0.0648854961832061,295,33,33,0.12595419847328243,284,22,22,0.08396946564885496,288,26,26,0.09923664122137404,292,30,30,0.11450381679389313,281,19,19,0.07251908396946564,295,33,33,0.12595419847328243,289,27,27,0.10305343511450382,296,34,34,0.1297709923664122,289,27,27,0.10305343511450382,281,19,19,0.07251908396946564
39,43,4,4,0.10256410256410256,54,15,15,0.38461538461538464,40,1,1,0.02564102564102564,50,11,11,0.28205128205128205,56,17,17,0.4358974358974359,47,8,8,0.20512820512820512,53,14,14,0.358974358974359,40,1,1,0.02564102564102564,43,4,4,0.10256410256410256,56,17,17,0.4358974358974359,52,13,13,0.3333333333333333
57,52,-5,5,0.08771929824561403,70,13,13,0.22807017543859648,70,13,13,0.22807017543859648,86,29,29,0.5087719298245614,70,13,13,0.22807017543859648,55,-2,2,0.03508771929824561,60,3,3,0.05263157894736842,70,13,13,0.22807017543859648,66,9,9,0.15789473684210525,70,13,13,0.22807017543859648,64,7,7,0.12280701754385964
52,67,15,15,0.28846153846153844,63,11,11,0.21153846153846154,71,19,19,0.36538461538461536,67,15,15,0.28846153846153844,63,11,11,0.21153846153846154,71,19,19,0.36538461538461536,63,11,11,0.21153846153846154,71,19,19,0.36538461538461536,71,19,19,0.36538461538461536,71,19,19,0.36538461538461536,71,19,19,0.36538461538461536
105,103,-2,2,0.01904761904761905,121,16,16,0.1523809523809524,117,12,12,0.11428571428571428,116,11,11,0.10476190476190476,110,5,5,0.047619047619047616,113,8,8,0.0761904761904762,121,16,16,0.1523809523809524,122,17,17,0.1619047619047619,116,11,11,0.10476190476190476,126,21,21,0.2,117,12,12,0.11428571428571428
90,102,12,12,0.13333333333333333,89,-1,1,0.011111111111111112,95,5,5,0.05555555555555555,90,0,0,0.0,92,2,2,0.022222222222222223,102,12,12,0.13333333333333333,99,9,9,0.1,95,5,5,0.05555555555555555,90,0,0,0.0,91,1,1,0.011111111111111112,102,12,12,0.13333333333333333
88,100,12,12,0.13636363636363635,104,16,16,0.18181818181818182,98,10,10,0.11363636363636363,102,14,14,0.1590909090909091,103,15,15,0.17045454545454544,101,13,13,0.14772727272727273,108,20,20,0.22727272727272727,93,5,5,0.056818181818181816,98,10,10,0.11363636363636363,116,28,28,0.3181818181818182,108,20,20,0.22727272727272727
20,26,6,6,0.3,26,6,6,0.3,26,6,6,0.3,26,6,6,0.3,26,6,6,0.3,26,6,6,0.3,26,6,6,0.3,26,6,6,0.3,26,6,6,0.3,26,6,6,0.3,26,6,6,0.3
73,65,-8,8,0.1095890410958904,78,5,5,0.0684931506849315,74,1,1,0.0136986301369863,73,0,0,0.0,74,1,1,0.0136986301369863,71,-2,2,0.0273972602739726,78,5,5,0.0684931506849315,74,1,1,0.0136986301369863,68,-5,5,0.0684931506849315,74,1,1,0.0136986301369863,66,-7,7,0.0958904109589041
181,176,-5,5,0.027624309392265192,211,30,30,0.16574585635359115,175,-6,6,0.03314917127071823,206,25,25,0.13812154696132597,196,15,15,0.08287292817679558,180,-1,1,0.0055248618784530384,201,20,20,0.11049723756906077,177,-4,4,0.022099447513812154,173,-8,8,0.04419889502762431,209,28,28,0.15469613259668508,182,1,1,0.0055248618784530384
134,143,9,9,0.06716417910447761,160,26,26,0.19402985074626866,153,19,19,0.1417910447761194,155,21,21,0.15671641791044777,152,18,18,0.13432835820895522,160,26,26,0.19402985074626866,143,9,9,0.06716417910447761,138,4,4,0.029850746268656716,149,15,15,0.11194029850746269,144,10,10,0.07462686567164178,143,9,9,0.06716417910447761
74,52,-22,22,0.2972972972972973,63,-11,11,0.14864864864864866,65,-9,9,0.12162162162162163,59,-15,15,0.20270270270270271,73,-1,1,0.013513513513513514,60,-14,14,0.1891891891891892,59,-15,15,0.20270270270270271,65,-9,9,0.12162162162162163,56,-18,18,0.24324324324324326,74,0,0,0.0,66,-8,8,0.10810810810810811
28,20,-8,8,0.2857142857142857,35,7,7,0.25,25,-3,3,0.10714285714285714,31,3,3,0.10714285714285714,46,18,18,0.6428571428571429,32,4,4,0.14285714285714285,35,7,7,0.25,25,-3,3,0.10714285714285714,31,3,3,0.10714285714285714,56,28,28,1.0,39,11,11,0.39285714285714285
3,22,19,19,6.333333333333333,9,6,6,2.0,8,5,5,1.6666666666666667,6,3,3,1.0,6,3,3,1.0,6,3,3,1.0,8,5,5,1.6666666666666667,8,5,5,1.6666666666666667,6,3,3,1.0,6,3,3,1.0,6,3,3,1.0
27,36,9,9,0.3333333333333333,30,3,3,0.1111111111111111,33,6,6,0.2222222222222222,28,1,1,0.037037037037037035,28,1,1,0.037037037037037035,31,4,4,0.14814814814814814,34,7,7,0.25925925925925924,24,-3,3,0.1111111111111111,27,0,0,0.0,21,-6,6,0.2222222222222222,22,-5,5,0.18518518518518517
35,40,5,5,0.14285714285714285,43,8,8,0.22857142857142856,34,-1,1,0.02857142857142857,34,-1,1,0.02857142857142857,45,10,10,0.2857142857142857,27,-8,8,0.22857142857142856,34,-1,1,0.02857142857142857,17,-18,18,0.5142857142857142,34,-1,1,0.02857142857142857,46,11,11,0.3142857142857143,39,4,4,0.11428571428571428
17,18,1,1,0.058823529411764705,12,-5,5,0.29411764705882354,16,-1,1,0.058823529411764705,28,11,11,0.6470588235294118,18,1,1,0.058823529411764705,11,-6,6,0.35294117647058826,12,-5,5,0.29411764705882354,16,-1,1,0.058823529411764705,17,0,0,0.0,16,-1,1,0.058823529411764705,11,-6,6,0.35294117647058826
3,8,5,5,1.6666666666666667,9,6,6,2.0,10,7,7,2.3333333333333335,13,10,10,3.3333333333333335,7,4,4,1.3333333333333333,7,4,4,1.3333333333333333,9,6,6,2.0,9,6,6,2.0,3,0,0,0.0,6,3,3,1.0,5,2,2,0.6666666666666666
84,85,1,1,0.011904761904761904,87,3,3,0.03571428571428571,74,-10,10,0.11904761904761904,100,16,16,0.19047619047619047,100,16,16,0.19047619047619047,101,17,17,0.20238095238095238,87,3,3,0.03571428571428571,88,4,4,0.047619047619047616,111,27,27,0.32142857142857145,98,14,14,0.16666666666666666,104,20,20,0.23809523809523808
68,68,0,0,0.0,56,-12,12,0.17647058823529413,56,-12,12,0.17647058823529413,67,-1,1,0.014705882352941176,60,-8,8,0.11764705882352941,70,2,2,0.029411764705882353,70,2,2,0.029411764705882353,70,2,2,0.029411764705882353,72,4,4,0.058823529411764705,71,3,3,0.04411764705882353,70,2,2,0.029411764705882353
35,38,3,3,0.08571428571428572,37,2,2,0.05714285714285714,38,3,3,0.08571428571428572,38,3,3,0.08571428571428572,41,6,6,0.17142857142857143,36,1,1,0.02857142857142857,37,2,2,0.05714285714285714,23,-12,12,0.34285714285714286,41,6,6,0.17142857142857143,39,4,4,0.11428571428571428,41,6,6,0.17142857142857143
19,31,12,12,0.631578947368421,25,6,6,0.3157894736842105,25,6,6,0.3157894736842105,25,6,6,0.3157894736842105,25,6,6,0.3157894736842105,25,6,6,0.3157894736842105,22,3,3,0.15789473684210525,22,3,3,0.15789473684210525,19,0,0,0.0,22,3,3,0.15789473684210525,22,3,3,0.15789473684210525
3,4,1,1,0.3333333333333333,4,1,1,0.3333333333333333,4,1,1,0.3333333333333333,4,1,1,0.3333333333333333,4,1,1,0.3333333333333333,4,1,1,0.3333333333333333,4,1,1,0.3333333333333333,4,1,1,0.3333333333333333,3,0,0,0.0,3,0,0,0.0,5,2,2,0.6666666666666666
26,26,0,0,0.0,34,8,8,0.3076923076923077,44,18,18,0.6923076923076923,34,8,8,0.3076923076923077,34,8,8,0.3076923076923077,34,8,8,0.3076923076923077,34,8,8,0.3076923076923077,34,8,8,0.3076923076923077,34,8,8,0.3076923076923077,34,8,8,0.3076923076923077,31,5,5,0.19230769230769232
30,37,7,7,0.23333333333333334,37,7,7,0.23333333333333334,37,7,7,0.23333333333333334,37,7,7,0.23333333333333334,37,7,7,0.23333333333333334,37,7,7,0.23333333333333334,37,7,7,0.23333333333333334,37,7,7,0.23333333333333334,37,7,7,0.23333333333333334,37,7,7,0.23333333333333334,37,7,7,0.23333333333333334
166,185,19,19,0.1144578313253012,165,-1,1,0.006024096385542169,159,-7,7,0.04216867469879518,165,-1,1,0.006024096385542169,166,0,0,0.0,198,32,32,0.1927710843373494,163,-3,3,0.018072289156626505,148,-18,18,0.10843373493975904,175,9,9,0.05421686746987952,180,14,14,0.08433734939759036,179,13,13,0.0783132530120482
97,124,27,27,0.27835051546391754,105,8,8,0.08247422680412371,112,15,15,0.15463917525773196,121,24,24,0.24742268041237114,125,28,28,0.28865979381443296,126,29,29,0.29896907216494845,111,14,14,0.14432989690721648,105,8,8,0.08247422680412371,116,19,19,0.1958762886597938,123,26,26,0.26804123711340205,112,15,15,0.15463917525773196
30,44,14,14,0.4666666666666667,41,11,11,0.36666666666666664,39,9,9,0.3,35,5,5,0.16666666666666666,48,18,18,0.6,50,20,20,0.6666666666666666,38,8,8,0.26666666666666666,30,0,0,0.0,51,21,21,0.7,51,21,21,0.7,49,19,19,0.6333333333333333
129,144,15,15,0.11627906976744186,147,18,18,0.13953488372093023,135,6,6,0.046511627906976744,134,5,5,0.03875968992248062,157,28,28,0.21705426356589147,136,7,7,0.05426356589147287,140,11,11,0.08527131782945736,138,9,9,0.06976744186046512,126,-3,3,0.023255813953488372,138,9,9,0.06976744186046512,132,3,3,0.023255813953488372
65,83,18,18,0.27692307692307694,91,26,26,0.4,72,7,7,0.1076923076923077,73,8,8,0.12307692307692308,83,18,18,0.27692307692307694,100,35,35,0.5384615384615384,76,11,11,0.16923076923076924,76,11,11,0.16923076923076924,70,5,5,0.07692307692307693,73,8,8,0.12307692307692308,86,21,21,0.3230769230769231
7,17,10,10,1.4285714285714286,9,2,2,0.2857142857142857,9,2,2,0.2857142857142857,9,2,2,0.2857142857142857,9,2,2,0.2857142857142857,9,2,2,0.2857142857142857,9,2,2,0.2857142857142857,9,2,2,0.2857142857142857,7,0,0,0.0,7,0,0,0.0,9,2,2,0.2857142857142857
45,45,0,0,0.0,47,2,2,0.044444444444444446,47,2,2,0.044444444444444446,47,2,2,0.044444444444444446,47,2,2,0.044444444444444446,47,2,2,0.044444444444444446,47,2,2,0.044444444444444446,47,2,2,0.044444444444444446,42,-3,3,0.06666666666666667,46,1,1,0.022222222222222223,51,6,6,0.13333333333333333
17,21,4,4,0.23529411764705882,21,4,4,0.23529411764705882,13,-4,4,0.23529411764705882,21,4,4,0.23529411764705882,21,4,4,0.23529411764705882,21,4,4,0.23529411764705882,21,4,4,0.23529411764705882,15,-2,2,0.11764705882352941,19,2,2,0.11764705882352941,19,2,2,0.11764705882352941,28,11,11,0.6470588235294118
75,91,16,16,0.21333333333333335,79,4,4,0.05333333333333334,76,1,1,0.013333333333333334,81,6,6,0.08,81,6,6,0.08,79,4,4,0.05333333333333334,78,3,3,0.04,78,3,3,0.04,81,6,6,0.08,83,8,8,0.10666666666666667,78,3,3,0.04
147,162,15,15,0.10204081632653061,140,-7,7,0.047619047619047616,152,5,5,0.034013605442176874,139,-8,8,0.05442176870748299,155,8,8,0.05442176870748299,130,-17,17,0.11564625850340136,139,-8,8,0.05442176870748299,154,7,7,0.047619047619047616,138,-9,9,0.061224489795918366,142,-5,5,0.034013605442176874,126,-21,21,0.14285714285714285
37,72,35,35,0.9459459459459459,68,31,31,0.8378378378378378,69,32,32,0.8648648648648649,61,24,24,0.6486486486486487,63,26,26,0.7027027027027027,72,35,35,0.9459459459459459,51,14,14,0.3783783783783784,59,22,22,0.5945945945945946,62,25,25,0.6756756756756757,66,29,29,0.7837837837837838,51,14,14,0.3783783783783784
38,49,11,11,0.2894736842105263,46,8,8,0.21052631578947367,47,9,9,0.23684210526315788,46,8,8,0.21052631578947367,46,8,8,0.21052631578947367,46,8,8,0.21052631578947367,46,8,8,0.21052631578947367,47,9,9,0.23684210526315788,46,8,8,0.21052631578947367,43,5,5,0.13157894736842105,46,8,8,0.21052631578947367
34,38,4,4,0.11764705882352941,37,3,3,0.08823529411764706,34,0,0,0.0,41,7,7,0.20588235294117646,44,10,10,0.29411764705882354,40,6,6,0.17647058823529413,39,5,5,0.14705882352941177,34,0,0,0.0,42,8,8,0.23529411764705882,43,9,9,0.2647058823529412,42,8,8,0.23529411764705882
41,44,3,3,0.07317073170731707,46,5,5,0.12195121951219512,40,-1,1,0.024390243902439025,50,9,9,0.21951219512195122,55,14,14,0.34146341463414637,49,8,8,0.1951219512195122,46,5,5,0.12195121951219512,41,0,0,0.0,38,-3,3,0.07317073170731707,48,7,7,0.17073170731707318,51,10,10,0.24390243902439024
187,250,63,63,0.33689839572192515,246,59,59,0.3155080213903743,233,46,46,0.24598930481283424,254,67,67,0.3582887700534759,258,71,71,0.37967914438502676,269,82,82,0.4385026737967914,250,63,63,0.33689839572192515,241,54,54,0.2887700534759358,245,58,58,0.31016042780748665,258,71,71,0.37967914438502676,250,63,63,0.33689839572192515
33,57,24,24,0.7272727272727273,46,13,13,0.3939393939393939,62,29,29,0.8787878787878788,54,21,21,0.6363636363636364,61,28,28,0.8484848484848485,60,27,27,0.8181818181818182,46,13,13,0.3939393939393939,59,26,26,0.7878787878787878,53,20,20,0.6060606060606061,58,25,25,0.7575757575757576,66,33,33,1.0
49,79,30,30,0.6122448979591837,79,30,30,0.6122448979591837,77,28,28,0.5714285714285714,83,34,34,0.6938775510204082,79,30,30,0.6122448979591837,79,30,30,0.6122448979591837,77,28,28,0.5714285714285714,77,28,28,0.5714285714285714,74,25,25,0.5102040816326531,79,30,30,0.6122448979591837,70,21,21,0.42857142857142855
39,48,9,9,0.23076923076923078,44,5,5,0.1282051282051282,51,12,12,0.3076923076923077,50,11,11,0.28205128205128205,53,14,14,0.358974358974359,48,9,9,0.23076923076923078,44,5,5,0.1282051282051282,45,6,6,0.15384615384615385,40,1,1,0.02564102564102564,39,0,0,0.0,40,1,1,0.02564102564102564
44,44,0,0,0.0,55,11,11,0.25,55,11,11,0.25,54,10,10,0.22727272727272727,55,11,11,0.25,62,18,18,0.4090909090909091,55,11,11,0.25,76,32,32,0.7272727272727273,54,10,10,0.22727272727272727,55,11,11,0.25,51,7,7,0.1590909090909091
101,109,8,8,0.07920792079207921,141,40,40,0.39603960396039606,132,31,31,0.3069306930693069,116,15,15,0.1485148514851485,134,33,33,0.32673267326732675,126,25,25,0.24752475247524752,122,21,21,0.2079207920792079,108,7,7,0.06930693069306931,112,11,11,0.10891089108910891,125,24,24,0.2376237623762376,119,18,18,0.1782178217821782
45,44,-1,1,0.022222222222222223,53,8,8,0.17777777777777778,53,8,8,0.17777777777777778,56,11,11,0.24444444444444444,50,5,5,0.1111111111111111,53,8,8,0.17777777777777778,53,8,8,0.17777777777777778,50,5,5,0.1111111111111111,56,11,11,0.24444444444444444,50,5,5,0.1111111111111111,43,-2,2,0.044444444444444446
26,34,8,8,0.3076923076923077,40,14,14,0.5384615384615384,37,11,11,0.4230769230769231,41,15,15,0.5769230769230769,36,10,10,0.38461538461538464,32,6,6,0.23076923076923078,44,18,18,0.6923076923076923,42,16,16,0.6153846153846154,34,8,8,0.3076923076923077,36,10,10,0.38461538461538464,17,-9,9,0.34615384615384615
58,73,15,15,0.25862068965517243,67,9,9,0.15517241379310345,64,6,6,0.10344827586206896,66,8,8,0.13793103448275862,68,10,10,0.1724137931034483,73,15,15,0.25862068965517243,64,6,6,0.10344827586206896,64,6,6,0.10344827586206896,66,8,8,0.13793103448275862,64,6,6,0.10344827586206896,64,6,6,0.10344827586206896
14,20,6,6,0.42857142857142855,20,6,6,0.42857142857142855,20,6,6,0.42857142857142855,20,6,6,0.42857142857142855,20,6,6,0.42857142857142855,20,6,6,0.42857142857142855,20,6,6,0.42857142857142855,20,6,6,0.42857142857142855,20,6,6,0.42857142857142855,21,7,7,0.5,18,4,4,0.2857142857142857
95,106,11,11,0.11578947368421053,114,19,19,0.2,112,17,17,0.17894736842105263,102,7,7,0.07368421052631578,131,36,36,0.37894736842105264,96,1,1,0.010526315789473684,97,2,2,0.021052631578947368,92,-3,3,0.031578947368421054,92,-3,3,0.031578947368421054,91,-4,4,0.042105263157894736,82,-13,13,0.1368421052631579
48,76,28,28,0.5833333333333334,70,22,22,0.4583333333333333,66,18,18,0.375,64,16,16,0.3333333333333333,69,21,21,0.4375,66,18,18,0.375,64,16,16,0.3333333333333333,64,16,16,0.3333333333333333,64,16,16,0.3333333333333333,69,21,21,0.4375,54,6,6,0.125
25,26,1,1,0.04,26,1,1,0.04,21,-4,4,0.16,21,-4,4,0.16,27,2,2,0.08,23,-2,2,0.08,21,-4,4,0.16,21,-4,4,0.16,21,-4,4,0.16,27,2,2,0.08,24,-1,1,0.04
187,187,0,0,0.0,209,22,22,0.11764705882352941,198,11,11,0.058823529411764705,195,8,8,0.0427807486631016,227,40,40,0.21390374331550802,212,25,25,0.13368983957219252,204,17,17,0.09090909090909091,196,9,9,0.0481283422459893,215,28,28,0.1497326203208556,214,27,27,0.1443850267379679,198,11,11,0.058823529411764705
51,76,25,25,0.49019607843137253,58,7,7,0.13725490196078433,58,7,7,0.13725490196078433,62,11,11,0.21568627450980393,57,6,6,0.11764705882352941,51,0,0,0.0,53,2,2,0.0392156862745098,53,2,2,0.0392156862745098,53,2,2,0.0392156862745098,57,6,6,0.11764705882352941,55,4,4,0.0784313725490196
48,56,8,8,0.16666666666666666,53,5,5,0.10416666666666667,44,-4,4,0.08333333333333333,47,-1,1,0.020833333333333332,55,7,7,0.14583333333333334,56,8,8,0.16666666666666666,41,-7,7,0.14583333333333334,39,-9,9,0.1875,51,3,3,0.0625,58,10,10,0.20833333333333334,47,-1,1,0.020833333333333332
79,92,13,13,0.16455696202531644,85,6,6,0.0759493670886076,87,8,8,0.10126582278481013,91,12,12,0.1518987341772152,97,18,18,0.22784810126582278,91,12,12,0.1518987341772152,92,13,13,0.16455696202531644,91,12,12,0.1518987341772152,91,12,12,0.1518987341772152,96,17,17,0.21518987341772153,84,5,5,0.06329113924050633
23,30,7,7,0.30434782608695654,23,0,0,0.0,23,0,0,0.0,23,0,0,0.0,27,4,4,0.17391304347826086,20,-3,3,0.13043478260869565,23,0,0,0.0,23,0,0,0.0,23,0,0,0.0,28,5,5,0.21739130434782608,20,-3,3,0.13043478260869565
132,134,2,2,0.015151515151515152,139,7,7,0.05303030303030303,152,20,20,0.15151515151515152,154,22,22,0.16666666666666666,190,58,58,0.4393939393939394,153,21,21,0.1590909090909091,139,7,7,0.05303030303030303,142,10,10,0.07575757575757576,139,7,7,0.05303030303030303,148,16,16,0.12121212121212122,131,-1,1,0.007575757575757576
96,95,-1,1,0.010416666666666666,92,-4,4,0.041666666666666664,93,-3,3,0.03125,84,-12,12,0.125,115,19,19,0.19791666666666666,97,1,1,0.010416666666666666,90,-6,6,0.0625,89,-7,7,0.07291666666666667,88,-8,8,0.08333333333333333,121,25,25,0.2604166666666667,108,12,12,0.125
70,64,-6,6,0.08571428571428572,84,14,14,0.2,69,-1,1,0.014285714285714285,84,14,14,0.2,80,10,10,0.14285714285714285,58,-12,12,0.17142857142857143,55,-15,15,0.21428571428571427,55,-15,15,0.21428571428571427,80,10,10,0.14285714285714285,79,9,9,0.12857142857142856,67,-3,3,0.04285714285714286
189,218,29,29,0.15343915343915343,212,23,23,0.12169312169312169,203,14,14,0.07407407407407407,214,25,25,0.13227513227513227,225,36,36,0.19047619047619047,216,27,27,0.14285714285714285,232,43,43,0.2275132275132275,202,13,13,0.06878306878306878,219,30,30,0.15873015873015872,238,49,49,0.25925925925925924,216,27,27,0.14285714285714285
35,31,-4,4,0.11428571428571428,35,0,0,0.0,35,0,0,0.0,38,3,3,0.08571428571428572,37,2,2,0.05714285714285714,35,0,0,0.0,35,0,0,0.0,35,0,0,0.0,38,3,3,0.08571428571428572,36,1,1,0.02857142857142857,35,0,0,0.0
30,31,1,1,0.03333333333333333,36,6,6,0.2,36,6,6,0.2,36,6,6,0.2,36,6,6,0.2,36,6,6,0.2,24,-6,6,0.2,36,6,6,0.2,33,3,3,0.1,36,6,6,0.2,36,6,6,0.2
235,281,46,46,0.19574468085106383,273,38,38,0.16170212765957448,292,57,57,0.2425531914893617,337,102,102,0.4340425531914894,287,52,52,0.22127659574468084,307,72,72,0.30638297872340425,263,28,28,0.11914893617021277,245,10,10,0.0425531914893617,293,58,58,0.24680851063829787,267,32,32,0.13617021276595745,278,43,43,0.1829787234042553
26,34,8,8,0.3076923076923077,36,10,10,0.38461538461538464,32,6,6,0.23076923076923078,30,4,4,0.15384615384615385,37,11,11,0.4230769230769231,32,6,6,0.23076923076923078,30,4,4,0.15384615384615385,30,4,4,0.15384615384615385,29,3,3,0.11538461538461539,32,6,6,0.23076923076923078,39,13,13,0.5
75,82,7,7,0.09333333333333334,100,25,25,0.3333333333333333,84,9,9,0.12,95,20,20,0.26666666666666666,97,22,22,0.29333333333333333,82,7,7,0.09333333333333334,93,18,18,0.24,79,4,4,0.05333333333333334,94,19,19,0.25333333333333335,76,1,1,0.013333333333333334,73,-2,2,0.02666666666666667
57,54,-3,3,0.05263157894736842,63,6,6,0.10526315789473684,62,5,5,0.08771929824561403,62,5,5,0.08771929824561403,64,7,7,0.12280701754385964,55,-2,2,0.03508771929824561,62,5,5,0.08771929824561403,62,5,5,0.08771929824561403,60,3,3,0.05263157894736842,62,5,5,0.08771929824561403,63,6,6,0.10526315789473684
98,99,1,1,0.01020408163265306,127,29,29,0.29591836734693877,156,58,58,0.5918367346938775,121,23,23,0.23469387755102042,128,30,30,0.30612244897959184,118,20,20,0.20408163265306123,131,33,33,0.336734693877551,112,14,14,0.14285714285714285,119,21,21,0.21428571428571427,127,29,29,0.29591836734693877,117,19,19,0.19387755102040816
31,37,6,6,0.1935483870967742,42,11,11,0.3548387096774194,42,11,11,0.3548387096774194,37,6,6,0.1935483870967742,44,13,13,0.41935483870967744,50,19,19,0.6129032258064516,42,11,11,0.3548387096774194,42,11,11,0.3548387096774194,35,4,4,0.12903225806451613,43,12,12,0.3870967741935484,52,21,21,0.6774193548387096
110,170,60,60,0.5454545454545454,129,19,19,0.17272727272727273,124,14,14,0.12727272727272726,124,14,14,0.12727272727272726,135,25,25,0.22727272727272727,114,4,4,0.03636363636363636,128,18,18,0.16363636363636364,120,10,10,0.09090909090909091,118,8,8,0.07272727272727272,128,18,18,0.16363636363636364,97,-13,13,0.11818181818181818
86,102,16,16,0.18604651162790697,112,26,26,0.3023255813953488,118,32,32,0.37209302325581395,120,34,34,0.3953488372093023,117,31,31,0.36046511627906974,118,32,32,0.37209302325581395,114,28,28,0.32558139534883723,115,29,29,0.3372093023255814,117,31,31,0.36046511627906974,112,26,26,0.3023255813953488,114,28,28,0.32558139534883723
87,102,15,15,0.1724137931034483,113,26,26,0.2988505747126437,113,26,26,0.2988505747126437,115,28,28,0.3218390804597701,115,28,28,0.3218390804597701,104,17,17,0.19540229885057472,116,29,29,0.3333333333333333,104,17,17,0.19540229885057472,115,28,28,0.3218390804597701,115,28,28,0.3218390804597701,102,15,15,0.1724137931034483
